,Date,Open,High,Low,Close,MACD,Signal,BuyOrSell
937,2020-03-27,138.4,141.27,129.68,131.33,-19.70640684351841,-22.16194976610042,1
938,2020-03-28,131.33,132.97,124.88,130.98,-18.77060789090919,-21.03150247437001,1
939,2020-03-29,130.94,131.84,123.81,124.5,-18.3404450888261,-20.134483345855376,1
940,2020-03-30,124.47,135.42,124.06,132.06,-17.191338106124817,-19.15343493261186,1
941,2020-03-31,132.09,135.0,130.38,132.72,-16.04247835493578,-18.116449406719834,1
942,2020-04-01,132.72,136.99,128.62,135.69,-14.722631218192959,-16.985176677210877,1
943,2020-04-02,135.65,149.76,135.01,141.28,-13.074857749597356,-15.681737034673038,1
944,2020-04-03,141.27,146.72,137.26,141.31,-11.63247274999,-14.331982273112027,1
945,2020-04-04,141.3,146.28,138.88,144.1,-10.147271137762147,-12.937078561328734,1
946,2020-04-05,144.1,145.58,140.68,142.68,-8.981289576754449,-11.618482233137307,1
947,2020-04-06,142.69,172.0,142.6,171.32,-5.680748016685669,-9.639237494320096,1
948,2020-04-07,171.32,176.22,162.22,164.63,-3.563790976555566,-7.614088655065253,1
949,2020-04-08,164.62,174.48,163.59,173.11,-1.1881261619060126,-5.472101157345507,1
950,2020-04-09,173.15,173.38,165.19,169.52,0.4003078229266066,-3.5146314972548027,1
951,2020-04-10,169.56,170.1,152.11,157.81,0.7061144170498608,-2.1077161924865817,0
952,2020-04-11,157.81,161.37,153.91,158.33,0.9791410715105542,-1.0787637711542033,0
953,2020-04-12,158.33,164.78,155.0,158.59,1.2026332814554053,-0.31829808695100054,0
954,2020-04-13,158.56,158.97,150.0,156.29,1.1805530096862071,0.181318945261402,1
955,2020-04-14,156.28,161.85,155.23,158.45,1.322107748218201,0.561581879580335,1
956,2020-04-15,158.46,161.29,152.0,152.73,0.9616494066325174,0.6949377219310625,1
957,2020-04-16,152.74,174.79,148.33,172.29,2.228621937793207,1.2061657938851107,1
958,2020-04-17,172.31,174.96,168.31,170.69,3.0682315056508003,1.8268543644736739,1
959,2020-04-18,170.61,189.54,170.48,187.4,5.0240711214293015,2.8925932834588832,1
960,2020-04-19,187.4,188.35,175.75,180.03,5.9112494970798934,3.8988120213325534,1
961,2020-04-20,180.02,186.46,166.7,170.2,5.754808059232602,4.517477367299236,1
962,2020-04-21,170.21,174.7,168.0,170.74,5.609735045999145,4.881563260199206,1
963,2020-04-22,170.73,184.0,169.78,182.7,6.386219322856135,5.38311528108485,1
964,2020-04-23,182.7,193.63,178.16,185.51,7.145958066002123,5.970729542723941,1
965,2020-04-24,185.57,189.8,184.72,187.59,7.82568547939573,6.589048188281204,1
966,2020-04-25,187.6,198.36,185.76,194.21,8.7971450143406,7.325080463634336,1
967,2020-04-26,194.21,200.0,192.3,197.38,9.710885162638249,8.120348696635642,1
968,2020-04-27,197.39,199.05,189.29,196.34,10.233150120277287,8.824615837849525,1
969,2020-04-28,196.33,198.5,192.36,196.24,10.517737763780502,9.388989813159851,1
970,2020-04-29,196.24,218.77,196.22,215.36,12.146087196567578,10.30802227429576,1
971,2020-04-30,215.4,227.3,202.0,206.08,12.54315769579884,11.053067414796788,1
972,2020-05-01,206.07,217.14,205.91,212.02,13.185157002082036,11.76376394389187,1
973,2020-05-02,212.01,215.37,210.36,213.9,13.687861222080755,12.405129703288166,1
974,2020-05-03,213.89,219.3,203.92,209.86,13.603451579947773,12.804570328841368,1
975,2020-05-04,209.86,210.65,194.88,206.48,13.112663950584931,12.90726820275589,1
976,2020-05-05,206.47,211.68,201.0,205.29,12.48378288540792,12.766106430306568,1
977,2020-05-06,205.3,210.77,197.71,198.97,11.344644923968303,12.292285928193813,1
978,2020-05-07,198.92,215.1,196.43,212.0,11.362304413735359,11.982292090040996,1
979,2020-05-08,212.01,216.61,206.9,211.31,11.191612510689765,11.718732230257253,1
980,2020-05-09,211.32,214.6,208.4,210.07,10.83142241558923,11.42296229203458,1
981,2020-05-10,210.09,210.18,179.59,187.54,8.62852222808209,10.491482270717084,1
982,2020-05-11,187.62,193.5,176.0,185.73,6.659885075726521,9.21428320572023,1
983,2020-05-12,185.8,192.24,185.48,189.76,5.363090895667597,7.930552435702687,1
984,2020-05-13,189.77,201.0,188.35,199.58,5.069328037836016,6.97681096974713,1
985,2020-05-14,199.61,206.02,195.67,203.29,5.077356248505453,6.343659395999905,1
986,2020-05-15,203.29,204.08,191.66,194.86,4.353305915001442,5.680208235667084,1
987,2020-05-16,194.87,203.5,193.21,200.45,4.1823456147917,5.18092069537529,1
988,2020-05-17,200.44,209.85,199.68,207.0,4.523247423860482,4.961696271537021,1
989,2020-05-18,207.02,217.07,207.0,214.91,5.369785907616858,5.097726150230301,1
990,2020-05-19,214.92,215.95,209.45,214.58,5.945509381698145,5.380320560719582,1
991,2020-05-20,214.6,215.75,204.27,209.98,5.96186812199889,5.574169747812685,1
992,2020-05-21,209.99,211.64,191.71,198.74,5.010105105174716,5.386148200266696,1
993,2020-05-22,198.72,209.19,196.24,207.36,4.89496194264666,5.2224194477266845,1
994,2020-05-23,207.36,211.2,204.55,206.6,4.688340240464896,5.044393045306089,1
995,2020-05-24,206.6,210.55,199.5,199.9,3.9385558271832792,4.675780639265152,1
996,2020-05-25,199.9,205.67,198.01,204.15,3.6452654084904452,4.33227556234025,1
997,2020-05-26,204.22,205.0,196.9,200.89,3.1138810017255025,3.9261440421353346,1
998,2020-05-27,200.92,208.44,200.76,208.29,3.252381754240446,3.701556612837039,1
999,2020-05-28,208.29,220.5,204.67,220.21,4.274712751176764,3.892608658950281,1
1000,2020-05-29,220.24,224.79,217.57,220.67,5.063664811441129,4.282960709780564,1
1001,2020-05-30,220.63,247.0,218.8,243.66,7.458044177044911,5.341321865535347,1
1002,2020-05-31,243.71,245.39,229.58,231.57,8.284546025571558,6.322396585547418,1
1003,2020-06-01,231.56,250.68,230.66,248.23,10.166682276974825,7.603825149356554,1
1004,2020-06-02,248.23,253.8,225.0,237.71,10.686228544860882,8.631292947857997,1
1005,2020-06-03,237.71,245.0,232.71,244.52,11.51474794511509,9.592444613610361,1
1006,2020-06-04,244.54,246.6,236.0,243.21,11.928149208047984,10.371012811756236,1
1007,2020-06-05,243.22,247.87,239.14,240.03,11.862430548430751,10.868152057314408,1
1008,2020-06-06,240.04,244.7,237.83,241.94,11.82812184874851,11.188141987792442,1
1009,2020-06-07,241.94,245.37,234.6,244.56,11.87545125100604,11.417245075530309,1
1010,2020-06-08,244.57,247.7,240.59,246.4,11.923980540512588,11.586156897191069,1
1011,2020-06-09,246.37,249.82,238.0,243.8,11.61870883809732,11.597007544159819,1
1012,2020-06-10,243.79,250.28,242.0,247.78,11.564621791041532,11.58621229312039,1
1013,2020-06-11,247.78,250.09,226.2,230.51,10.012791520088513,11.061738702109764,1
1014,2020-06-12,230.46,239.38,228.19,237.55,9.2444596380588,10.455979014092776,1
1015,2020-06-13,237.55,238.73,234.66,238.11,8.581812612103192,9.831256880096248,1
1016,2020-06-14,238.13,238.59,229.83,231.77,7.459091294193797,9.040535018128764,1
1017,2020-06-15,231.74,233.55,218.27,230.86,6.421869848034646,8.167646628097392,1
1018,2020-06-16,230.86,236.0,228.7,235.3,5.890236295083383,7.408509850426057,1
1019,2020-06-17,235.31,237.3,227.65,233.82,5.288526402656203,6.701848701169439,1
1020,2020-06-18,233.82,234.65,227.93,231.27,4.55341436269012,5.985703921676333,1
1021,2020-06-19,231.26,231.95,226.74,229.0,3.7444984981845835,5.2386354471790835,1
1022,2020-06-20,229.0,230.85,225.62,228.89,3.0592852311425247,4.512185375166897,1
1023,2020-06-21,228.88,231.49,227.11,228.04,2.4197673127347628,3.814712687689519,1
1024,2020-06-22,228.03,246.89,227.51,243.13,3.0949054984524764,3.574776957943839,1
1025,2020-06-23,243.11,244.87,240.75,243.14,3.5893880599298598,3.579647325272513,1
1026,2020-06-24,243.15,249.24,231.07,234.58,3.2530494621138075,3.4707813708862782,1
1027,2020-06-25,234.57,235.39,227.56,232.5,2.786538601008772,3.2427004475937764,1
1028,2020-06-26,232.49,233.61,227.75,229.64,2.161135064803858,2.8821786533304703,1
1029,2020-06-27,229.66,231.42,216.0,220.94,0.9525011254432911,2.2389528107014107,1
1030,2020-06-28,220.94,227.96,218.32,224.93,0.3130015874776859,1.596969069626836,1
1031,2020-06-29,224.89,229.96,221.26,227.93,0.04771845559602639,1.080552198283233,1
1032,2020-06-30,227.98,228.7,222.91,225.6,-0.3465371999305944,0.6048557322119572,0
1033,2020-07-01,225.59,232.71,224.16,230.99,-0.22150630668298277,0.32940171924697725,0
1034,2020-07-02,230.99,232.01,222.87,226.46,-0.48239086260940667,0.058804191961515984,0
1035,2020-07-03,226.46,228.13,223.97,224.87,-0.8081278695306082,-0.23017316186919207,0
1036,2020-07-04,224.86,230.71,224.43,229.17,-0.7111055488046816,-0.3904839575143553,0
1037,2020-07-05,229.24,229.85,223.05,227.56,-0.755420191554407,-0.5121293688610391,0
1038,2020-07-06,227.54,242.0,226.93,241.6,0.338469136109552,-0.2285965338708421,0
1039,2020-07-07,241.6,243.77,234.4,239.39,1.0153514397082688,0.18605279065552813,1
1040,2020-07-08,239.39,248.88,237.78,246.95,2.137178299340178,0.8364279602170781,1
1041,2020-07-09,246.94,247.9,237.88,241.98,2.595279932392657,1.4227119509422712,1
1042,2020-07-10,241.97,242.16,235.72,241.26,2.8671797311387195,1.904201211007754,1
1043,2020-07-11,241.27,241.67,237.54,239.19,2.882404020969517,2.230268814328342,1
1044,2020-07-12,239.19,244.0,236.52,242.79,3.1486634614811635,2.5364003633792827,1
1045,2020-07-13,242.76,245.33,237.33,239.5,3.058938938104461,2.7105798882876755,1
1046,2020-07-14,239.5,242.09,237.0,240.44,3.0287679988423406,2.8166425918058975,1
1047,2020-07-15,240.45,241.45,236.83,238.61,2.824631017952129,2.819305400521308,1
1048,2020-07-16,238.59,239.39,230.02,233.57,2.23045382759139,2.623021542878002,1
1049,2020-07-17,233.58,234.84,231.65,232.67,1.667717238817744,2.304586774857916,1
1050,2020-07-18,232.66,236.8,232.32,235.67,1.4471376636951447,2.0187704044703256,1
1051,2020-07-19,235.67,239.92,233.28,239.11,1.532243265366077,1.8565946914355762,1
1052,2020-07-20,239.12,239.72,234.05,236.01,1.3341665343063767,1.6824519723925098,1
1053,2020-07-21,236.0,246.66,235.57,245.59,1.9279905594384275,1.7642981680744825,1
1054,2020-07-22,245.53,269.61,241.51,263.74,3.819129148252017,2.449241828133661,1
1055,2020-07-23,263.75,279.98,259.7,275.3,6.179432838652957,3.6926388316400933,1
1056,2020-07-24,275.31,287.34,266.0,279.15,8.265375241802928,5.216884301694372,1
1057,2020-07-25,279.15,308.94,279.09,305.26,11.888317292797353,7.440695298728699,1
1058,2020-07-26,305.31,318.75,299.0,311.0,15.04921699323117,9.976869196896189,1
1059,2020-07-27,311.02,333.31,310.78,321.93,18.226113146069792,12.726617179954058,1
1060,2020-07-28,321.95,326.8,305.86,316.77,20.095805423694742,15.183013261200955,1
1061,2020-07-29,316.77,325.0,312.38,317.71,21.40663777313091,17.25755476517761,1
1062,2020-07-30,317.76,342.0,314.05,334.87,23.558581775986795,19.357897102114006,1
1063,2020-07-31,334.82,349.45,328.4,346.33,25.890291957415286,21.5353620538811,1
1064,2020-08-01,346.32,392.67,343.07,387.0,30.66641484078616,24.57904631618279,1
1065,2020-08-02,387.01,415.85,325.0,372.42,32.89583972273442,27.351310785033334,1
1066,2020-08-03,372.45,398.0,366.5,385.94,35.34617728297616,30.01626628434761,1
1067,2020-08-04,385.91,402.98,380.77,389.61,37.15591551640796,32.39614936170106,1
1068,2020-08-05,389.59,407.0,384.11,400.72,39.03664016634559,34.609646296582575,1
1069,2020-08-06,400.72,403.66,390.51,394.77,39.59063651411623,36.2699763690938,1
1070,2020-08-07,394.77,398.26,362.85,379.34,38.34262070095514,36.96085781304758,1
1071,2020-08-08,379.34,397.05,375.79,397.03,38.33904568265558,37.42025376958358,1
1072,2020-08-09,397.05,400.0,383.36,390.14,37.34970291125103,37.39673681680607,1
1073,2020-08-10,390.14,399.18,385.13,395.44,36.571731191076594,37.12173494156291,1
1074,2020-08-11,395.43,398.21,367.0,379.0,34.233984331212525,36.15915140477945,1
1075,2020-08-12,378.99,389.23,365.85,387.18,32.66482101557864,34.99437460837918,1
1076,2020-08-13,387.18,431.49,376.59,424.54,34.04345578520366,34.67740166732068,1
1077,2020-08-14,424.54,444.71,417.05,438.11,35.81813025388192,35.05764452950776,1
1078,2020-08-15,438.12,442.94,427.02,432.32,36.338480561206666,35.4845898734074,1
1079,2020-08-16,432.3,436.99,412.47,433.62,36.43575239103427,35.80164404594969,1
1080,2020-08-17,433.61,446.0,420.37,430.89,35.87896248687031,35.8274168595899,1
1081,2020-08-18,430.89,433.81,415.0,421.95,34.3206916219342,35.325175113704674,1
1082,2020-08-19,421.92,426.75,393.25,407.46,31.552807706420936,34.06771931127676,1
1083,2020-08-20,407.46,418.98,402.07,415.94,29.701128767412854,32.61218912998879,1
1084,2020-08-21,415.94,418.68,385.1,387.97,25.68068368679502,30.30168731559087,1
1085,2020-08-22,387.93,397.04,379.92,395.24,22.818047983327517,27.807140871503087,1
1086,2020-08-23,395.23,396.95,383.15,390.71,19.953839976527263,25.18937390651115,1
1087,2020-08-24,390.72,410.42,387.44,407.68,18.83614037032737,23.071629394449893,1
1088,2020-08-25,407.68,409.06,370.0,382.93,15.771433950993242,20.638230913297676,1
1089,2020-08-26,382.91,392.91,377.37,385.81,13.42032283668874,18.23226155442803,1
1090,2020-08-27,385.81,397.1,371.48,383.27,11.22272497976428,15.895749362873449,1
1091,2020-08-28,383.31,398.0,379.75,395.11,10.317567399783456,14.036355375176786,1
1092,2020-08-29,395.1,405.69,391.88,398.65,9.773212402365061,12.615307717572879,1
1093,2020-08-30,398.65,429.89,398.3,428.94,11.651644100656995,12.294086511934253,1
1094,2020-08-31,428.94,439.0,418.04,433.79,13.37746216512329,12.655211729663934,1
1095,2020-09-01,433.8,488.84,429.03,475.4,17.896465353350493,14.402296270892787,1
1096,2020-09-02,475.4,481.39,420.0,439.5,18.36922892984353,15.724607157209702,1
1097,2020-09-03,439.5,450.7,372.0,381.4,13.895533966356993,15.114916093592132,1
1098,2020-09-04,381.35,400.21,357.0,385.26,10.540068864293687,13.589967017159319,1
1099,2020-09-05,385.3,395.0,308.42,335.01,3.7824814610897306,10.320805165136123,1
1100,2020-09-06,335.04,360.0,316.1,352.8,-0.1358845267320703,6.835241934513394,0
1101,2020-09-07,352.85,358.51,323.0,353.59,-3.1412609043504176,3.5097409882254578,0
1102,2020-09-08,353.59,356.58,325.38,337.39,-6.752410363688455,0.08902387092082087,0
1103,2020-09-09,337.41,359.0,330.51,350.85,-8.430975776404182,-2.7509760115208466,0
1104,2020-09-10,350.85,377.25,349.91,367.93,-8.287504509712505,-4.5964855109180665,0
1105,2020-09-11,367.93,375.27,355.49,373.63,-7.625952896096919,-5.606307972644351,0
1106,2020-09-12,373.62,388.57,364.73,387.78,-5.891962852425479,-5.701526265904727,0
1107,2020-09-13,387.78,390.43,350.0,366.42,-6.170210392541321,-5.857754308116926,0
1108,2020-09-14,366.43,384.64,355.73,377.12,-5.4643335605233005,-5.726614058919051,1
1109,2020-09-15,377.12,382.47,362.34,364.06,-5.890847910816603,-5.781358676218235,0
1110,2020-09-16,364.05,373.45,355.0,365.11,-6.074118721891864,-5.878945358109445,0
1111,2020-09-17,365.04,394.14,363.3,389.36,-4.214013303538934,-5.323968006585941,1
1112,2020-09-18,389.35,392.58,375.33,384.39,-3.105110046384482,-4.584348686518789,1
1113,2020-09-19,384.4,388.72,377.0,385.25,-2.132321340108092,-3.7670062377152234,1
1114,2020-09-20,385.25,385.45,365.0,371.04,-2.4794262415712183,-3.3378129056672217,1
1115,2020-09-21,371.04,376.8,331.0,340.36,-5.170526363896272,-3.948717391743572,0
1116,2020-09-22,340.31,346.91,335.34,344.21,-6.912892256157818,-4.936775679881654,0
1117,2020-09-23,344.18,344.65,313.29,320.72,-10.073060493614435,-6.648870617792581,0
1118,2020-09-24,320.72,353.1,316.67,348.97,-10.180621813631888,-7.826121016405684,0
1119,2020-09-25,348.97,358.0,337.58,351.92,-9.913547385570041,-8.521929806127137,0
1120,2020-09-26,351.93,356.4,345.88,353.92,-9.431781980272888,-8.825213864175721,0
1121,2020-09-27,353.95,362.14,347.24,357.49,-8.66205943218796,-8.770829053513134,1
1122,2020-09-28,357.58,368.2,351.7,353.96,-8.241882969361427,-8.594513692129233,1
1123,2020-09-29,353.91,360.63,350.45,359.79,-7.353689068635674,-8.180905484298048,1
1124,2020-09-30,359.78,361.5,351.56,359.83,-6.570817048766401,-7.644209339120833,1
1125,2020-10-01,359.83,370.45,345.51,352.85,-6.439383790478246,-7.242600822906638,1
1126,2020-10-02,352.83,354.55,334.24,345.6,-6.841373302754221,-7.108858316189166,1
1127,2020-10-03,345.6,351.0,343.7,345.95,-7.050437754790892,-7.089384795723076,1
1128,2020-10-04,345.94,354.45,343.81,352.37,-6.621751069010031,-6.933506886818728,1
1129,2020-10-05,352.34,356.1,348.54,353.62,-6.1107087816431545,-6.659240851760204,1
1130,2020-10-06,353.63,355.1,336.8,340.75,-6.667348484912566,-6.661943396144325,0
1131,2020-10-07,340.8,342.85,332.18,341.58,-6.96127020701914,-6.761718999769264,0
1132,2020-10-08,341.58,353.32,334.21,350.95,-6.364755656452871,-6.629397885330468,1
1133,2020-10-09,350.94,368.33,347.32,365.02,-4.702474961206292,-5.987090243955743,1
1134,2020-10-10,365.01,378.4,364.71,370.52,-2.907782394147489,-4.960654294019658,1
1135,2020-10-11,370.51,377.6,368.87,374.16,-1.1781767374017704,-3.699828441813696,1
1136,2020-10-12,374.17,394.8,365.58,386.51,1.1755391103323518,-2.0747059244316803,1
1137,2020-10-13,386.51,387.75,374.51,381.04,2.5698687447641646,-0.5265143680330655,1
1138,2020-10-14,381.05,387.41,373.13,378.69,3.4455416065581517,0.7975042901640068,1
1139,2020-10-15,378.69,381.79,369.85,377.64,4.0085839728462815,1.8678641843914319,1
1140,2020-10-16,377.63,379.83,361.18,365.5,3.4355991148344174,2.390442494539094,1
1141,2020-10-17,365.5,370.46,363.36,368.32,3.1724844925762454,2.651123160551478,1
1142,2020-10-18,368.31,378.64,367.1,378.11,3.7111555492961656,3.0044672901330407,1
1143,2020-10-19,378.12,384.32,372.5,379.3,4.185827681492185,3.398254087252756,1
1144,2020-10-20,379.3,380.73,365.27,368.52,3.650077042255589,3.4821950722537003,1
1145,2020-10-21,368.53,401.49,367.74,390.38,4.9325507346798645,3.9656469597290886,1
1146,2020-10-22,390.31,420.73,390.21,413.98,7.763747493876281,5.231680471111487,1
1147,2020-10-23,413.94,419.33,401.3,409.11,9.504955809555781,6.6561055839262515,1
1148,2020-10-24,409.19,416.66,407.0,412.14,11.002541175862461,8.104917447904988,1
1149,2020-10-25,412.14,417.4,402.5,405.86,11.549509298457565,9.253114731422514,1
1150,2020-10-26,405.85,411.11,382.3,392.52,10.782267693100948,9.762832385315326,1
1151,2020-10-27,392.52,410.25,389.9,403.45,10.930186461632331,10.151950410754328,1
1152,2020-10-28,403.41,409.2,380.52,388.23,9.707385651089908,10.003762157532854,1
1153,2020-10-29,388.22,393.72,380.52,387.13,8.550976062760753,9.519500125942155,1
1154,2020-10-30,387.12,391.97,373.29,382.49,7.177367683724981,8.738789311869764,1
1155,2020-10-31,382.59,394.88,379.9,386.46,6.33608057554909,7.937886399762873,1
1156,2020-11-01,386.44,398.29,384.61,396.67,6.419219387370902,7.431664062298884,1
1157,2020-11-02,396.68,404.5,377.92,383.02,5.322314246919348,6.728547457172373,1
1158,2020-11-03,383.01,390.0,370.23,387.88,4.78995478648676,6.082349900277169,1
1159,2020-11-04,387.88,408.39,376.47,402.49,5.483747747270456,5.882815849274932,1
1160,2020-11-05,402.5,420.4,396.14,416.69,7.097588411733227,6.287740036761031,1
1161,2020-11-06,416.73,458.27,414.76,455.91,11.40977026096499,7.995083444829017,1
1162,2020-11-07,455.91,468.28,424.14,435.21,13.006952390580011,9.665706426746016,1
1163,2020-11-08,435.2,460.1,431.99,454.3,15.632927536112163,11.654780129868065,1
1164,2020-11-09,454.29,459.1,433.09,444.32,16.716037094165983,13.341865784634038,1
1165,2020-11-10,444.32,455.0,438.7,450.34,17.854358974758952,14.846030181342343,1
1166,2020-11-11,450.34,476.25,449.28,463.09,19.55983214075337,16.41729750114602,1
1167,2020-11-12,463.09,470.0,451.2,462.39,20.617284539857224,17.817293180716423,1
1168,2020-11-13,462.48,478.01,457.12,476.43,22.330818077162462,19.32180147953177,1
1169,2020-11-14,476.42,477.47,452.0,460.89,22.179189730866995,20.274264229976847,1
1170,2020-11-15,460.9,462.89,440.19,448.08,20.785757952648396,20.44476213753403,1
1171,2020-11-16,448.07,466.0,445.45,460.55,20.451920998743276,20.447148424603782,1
1172,2020-11-17,460.51,484.88,459.8,482.15,21.680374428034156,20.858223759080573,1
1173,2020-11-18,482.11,495.31,456.6,478.41,22.097420568612108,21.271289362257754,1
1174,2020-11-19,478.43,480.75,464.86,471.25,21.601175572556542,21.381251432357352,1
1175,2020-11-20,471.26,514.4,470.65,510.12,24.06695313322456,22.276485332646423,1
1176,2020-11-21,510.12,553.32,502.82,552.35,29.09333779604742,24.548769487113425,1
1177,2020-11-22,552.42,580.88,511.28,560.03,33.312490021380995,27.470009665202618,1
1178,2020-11-23,560.03,610.85,550.12,608.58,40.11139857374911,31.683805968051452,1
1179,2020-11-24,608.58,623.0,585.0,604.97,44.693091615362334,36.02023451715508,1
1180,2020-11-25,604.98,606.0,553.83,569.5,44.94389850989853,38.9947891814029,1
1181,2020-11-26,569.38,577.14,481.0,519.83,40.6659392562172,39.551839206341,1
1182,2020-11-27,519.83,530.62,493.72,518.68,36.75909437933052,38.620924264004174,1
1183,2020-11-28,518.59,547.94,506.59,537.52,34.782174952945354,37.3413411603179,1
1184,2020-11-29,537.5,576.9,530.32,576.3,35.93048964790921,36.871057322848344,1
1185,2020-11-30,576.32,616.85,570.07,616.66,39.64030327333211,37.794139306342935,1
1186,2020-12-01,616.65,635.7,560.0,585.26,39.59026775737186,38.392848790019244,1
1187,2020-12-02,585.26,604.93,575.0,596.89,40.027644287518456,38.937780622518986,1
1188,2020-12-03,596.88,623.44,585.82,615.85,41.42664134917163,39.76740086473654,1
1189,2020-12-04,615.84,620.0,565.82,567.24,38.1729023934962,39.23590137432309,1
1190,2020-12-05,567.24,597.11,560.88,596.8,37.54672056334027,38.67284110399549,1
1191,2020-12-06,596.82,607.5,583.0,601.54,37.006359066057485,38.11734709134949,1
1192,2020-12-07,601.59,603.15,584.22,591.28,35.34281249051048,37.19250222440316,1
1193,2020-12-08,591.27,595.0,549.22,554.94,30.73777956105903,35.04092800328845,1
1194,2020-12-09,554.92,578.08,530.43,573.09,28.22742294042257,32.76975964899982,1
1195,2020-12-10,573.2,575.7,548.11,558.99,24.81415296197042,30.11789075332336,1
1196,2020-12-11,558.99,560.8,535.5,544.43,20.69567473996983,26.977152082205517,1
1197,2020-12-12,544.46,574.0,543.1,568.04,19.11651744649396,24.35694053696833,1
1198,2020-12-13,568.09,595.0,563.22,590.7,19.46906922571941,22.72765009988536,1
1199,2020-12-14,590.81,591.48,575.6,586.29,19.171620400603047,21.542306866791257,1
1200,2020-12-15,586.29,597.2,578.58,588.64,18.907560832200147,20.664058188594222,1
1201,2020-12-16,588.78,640.0,580.71,637.18,22.357342528383583,21.228486301857345,1
1202,2020-12-17,637.18,676.25,625.76,642.7,25.245720295725164,22.567564299813284,1
1203,2020-12-18,642.71,664.61,629.4,653.85,28.11045250323525,24.415193700953942,1
1204,2020-12-19,653.76,669.95,645.42,658.03,30.368001070335936,26.399462824081276,1
1205,2020-12-20,658.05,661.39,621.01,638.18,30.207185832932396,27.66870382703165,1
1206,2020-12-21,638.1,648.0,595.9,607.58,27.29592391379356,27.544443855952288,1
1207,2020-12-22,607.68,637.73,588.0,636.45,27.006975983826806,27.36528789857713,1
1208,2020-12-23,636.41,638.44,551.28,585.56,22.413219332327685,25.71459837649398,1
1209,2020-12-24,585.48,615.02,565.43,612.31,20.69260407166803,24.040600274885335,1
1210,2020-12-25,612.31,634.24,604.28,626.82,20.266223407941197,22.782474652570627,1
1211,2020-12-26,626.78,652.91,615.26,637.44,20.548389857637517,22.03777972092626,1
1212,2020-12-27,637.44,717.13,625.0,685.11,24.33802579563155,22.80452841249469,1
1213,2020-12-28,685.1,748.09,681.04,730.41,30.64343257559119,25.417496466860193,1
1214,2020-12-29,730.4,740.78,689.2,732.0,35.36119079264688,28.732061242122427,1
1215,2020-12-30,732.0,758.74,716.62,752.17,40.26346642375711,32.57586296933399,1
1216,2020-12-31,752.17,755.74,722.0,736.42,42.38902748603721,35.84691780823506,1
1217,2021-01-01,736.42,749.0,714.29,728.91,42.97219894524767,38.2220115205726,1
1218,2021-01-02,728.91,787.69,714.91,774.56,46.580983433857,41.0083354916674,1
1219,2021-01-03,774.44,1011.07,768.71,978.28,65.1287093615839,49.048460114972904,1
1220,2021-01-04,978.33,1162.97,890.0,1041.43,83.95580278801856,60.68424100598813,1
1221,2021-01-05,1041.45,1134.6,974.45,1099.56,102.38676427268365,74.58508209488664,1
1222,2021-01-06,1100.16,1213.0,1057.26,1208.42,124.34416413362999,91.17144277446775,1
1223,2021-01-07,1208.75,1289.0,1131.0,1224.87,141.44247839353238,107.9284546474893,1
1224,2021-01-08,1224.86,1273.75,1065.0,1216.93,152.59332314538153,122.81674414678672,1
1225,2021-01-09,1216.72,1304.37,1171.36,1276.0,164.30292147637,136.6454699233145,1
1226,2021-01-10,1276.0,1348.33,1170.0,1254.25,169.86966750234262,147.72020244965722,1
1227,2021-01-11,1254.24,1260.0,915.0,1087.01,158.95415891867617,151.4648546059969,1
1228,2021-01-12,1087.0,1150.02,1006.33,1050.16,145.6510777329696,149.52692898165446,1
1229,2021-01-13,1050.36,1137.65,987.48,1129.89,139.92882235689797,146.32756010673563,1
1230,2021-01-14,1129.79,1247.55,1086.7,1231.62,141.9661570638856,144.8737590924523,1
1231,2021-01-15,1231.89,1256.98,1069.42,1168.53,136.91169101307662,142.21973639932708,1
1232,2021-01-16,1168.48,1298.0,1151.77,1227.83,136.12187640331956,140.1871164006579,1
1233,2021-01-17,1227.83,1269.02,1165.0,1232.45,134.32037633694802,138.2315363794213,1
1234,2021-01-18,1232.5,1260.75,1182.58,1258.45,133.45230219563746,136.63845831816002,1
1235,2021-01-19,1258.52,1438.3,1251.49,1365.36,139.77979621944655,137.68557095192222,1
1236,2021-01-20,1365.36,1407.93,1235.42,1376.99,144.07205169428926,139.81439786604457,1
1237,2021-01-21,1376.72,1390.0,1086.0,1110.96,124.5713167905983,134.73337084089582,1
1238,2021-01-22,1111.98,1273.79,1042.31,1232.62,117.5784183128851,129.01505333155893,1
1239,2021-01-23,1232.61,1272.44,1195.9,1233.6,110.83790334245032,122.95600333518941,1
1240,2021-01-24,1233.46,1398.83,1220.0,1392.51,116.97034428193933,120.96078365077273,1
1241,2021-01-25,1392.19,1475.0,1293.69,1317.88,114.48857756180178,118.80338162111575,1
1242,2021-01-26,1317.6,1378.49,1244.56,1365.97,115.0756996179698,117.56082095340044,1
1243,2021-01-27,1366.54,1373.9,1207.0,1239.03,104.09802374040373,113.07322188240154,1
1244,2021-01-28,1238.93,1360.0,1217.23,1329.69,101.54311501877328,109.22985292785879,1
1245,2021-01-29,1329.44,1436.9,1285.35,1379.5,102.35766670389148,106.93912418653636,1
1246,2021-01-30,1379.56,1406.0,1326.41,1378.05,101.71370957167483,105.19731931491586,1
1247,2021-01-31,1378.04,1380.74,1281.12,1312.55,94.82498293450612,101.73987385477929,1
